Company,Date,PreviousDate,TFIDF_Change
Alphabet Inc. (Class A),2026-07-21,2026-07-20,0.0882609963085419
Alphabet Inc. (Class A),2026-07-22,2026-07-21,0.18944663724958588
Alphabet Inc. (Class A),2026-07-23,2026-07-22,0.18930831970600803
Alphabet Inc. (Class A),2026-07-24,2026-07-23,0.1041037135449897
Alphabet Inc. (Class A),2026-07-25,2026-07-24,0.10297222109708004
Alphabet Inc. (Class A),2026-07-26,2026-07-25,0.0923835460633271
Alphabet Inc. (Class A),2026-07-27,2026-07-26,0.08734391271965247
Alphabet Inc. (Class A),2026-07-28,2026-07-27,0.10707527117585702
Alphabet Inc. (Class A),2026-07-29,2026-07-28,0.09555298231299103
Alphabet Inc. (Class A),2026-07-30,2026-07-29,0.09961852825585671
Alphabet Inc. (Class A),2026-07-31,2026-07-30,0.10817300564307253
Alphabet Inc. (Class A),2026-08-01,2026-07-31,0.07951399668944914
Alphabet Inc. (Class A),2026-08-02,2026-08-01,0.09445300150301794
Alphabet Inc. (Class A),2026-08-03,2026-08-02,0.09771716180982182
Alphabet Inc. (Class A),2026-08-04,2026-08-03,0.10067450026268054
Alphabet Inc. (Class A),2026-08-05,2026-08-04,0.09327021321670637
Alphabet Inc. (Class A),2026-08-06,2026-08-05,0.09120298709308627
Alphabet Inc. (Class A),2026-08-07,2026-08-06,0.08813477563316818
Alphabet Inc. (Class A),2026-08-08,2026-08-07,0.10022865287405458
Alphabet Inc. (Class A),2026-08-09,2026-08-08,0.08715283869450119
Alphabet Inc. (Class A),2026-08-10,2026-08-09,0.09426480273241611
Alphabet Inc. (Class A),2026-08-11,2026-08-10,0.07763267720386724
Alphabet Inc. (Class A),2026-08-12,2026-08-11,0.08824081636159897
Alphabet Inc. (Class A),2026-08-13,2026-08-12,0.09548674363457033
Alphabet Inc. (Class A),2026-08-14,2026-08-13,0.09648863059796153
Alphabet Inc. (Class A),2026-08-15,2026-08-14,0.07439550566525044
Alphabet Inc. (Class A),2026-08-16,2026-08-15,0.06344852373487808
Alphabet Inc. (Class A),2026-08-17,2026-08-16,0.07780307945433451
Alphabet Inc. (Class A),2026-08-18,2026-08-17,0.09188350898202946
Alphabet Inc. (Class A),2026-08-20,2026-08-18,0.09298606313152757
Alphabet Inc. (Class A),2026-08-21,2026-08-20,0.09736525693520737
Alphabet Inc. (Class A),2026-08-22,2026-08-21,0.0851642013101429
Alphabet Inc. (Class A),2026-08-23,2026-08-22,0.06017657494794115
Alphabet Inc. (Class A),2026-08-24,2026-08-23,0.08701075978238537
Alphabet Inc. (Class A),2026-08-25,2026-08-24,0.09329078192857176
Alphabet Inc. (Class A),2026-08-26,2026-08-25,0.09096603091833155
Alphabet Inc. (Class A),2026-08-27,2026-08-26,0.09492042758904551
Alphabet Inc. (Class A),2026-08-28,2026-08-27,0.09539305392999409
Amazon,2026-07-16,2026-07-15,0.15401181532119157
Amazon,2026-07-17,2026-07-16,0.15954862339265585
Amazon,2026-07-18,2026-07-17,0.22742407148610388
Amazon,2026-07-19,2026-07-18,0.23284736518393523
Amazon,2026-07-20,2026-07-19,0.3151200228754598
Amazon,2026-07-21,2026-07-20,0.07876745889631709
Amazon,2026-07-22,2026-07-21,0.16457224953161043
Amazon,2026-07-23,2026-07-22,0.1317744716925131
Amazon,2026-07-24,2026-07-23,0.08783963884458001
Amazon,2026-07-25,2026-07-24,0.0870462481603933
Amazon,2026-07-26,2026-07-25,0.06536173830860315
Amazon,2026-07-27,2026-07-26,0.07682664111173809
Amazon,2026-07-28,2026-07-27,0.074959599891113
Amazon,2026-07-29,2026-07-28,0.09214563830546862
Amazon,2026-07-30,2026-07-29,0.11191263099796234
Amazon,2026-07-31,2026-07-30,0.12023135383104178
Amazon,2026-08-01,2026-07-31,0.09226383081879963
Amazon,2026-08-02,2026-08-01,0.08433428391023112
Amazon,2026-08-03,2026-08-02,0.12046513881484211
Amazon,2026-08-04,2026-08-03,0.13254438626180687
Amazon,2026-08-05,2026-08-04,0.09422611302934192
Amazon,2026-08-06,2026-08-05,0.1032755609802789
Amazon,2026-08-07,2026-08-06,0.11630693252974278
Amazon,2026-08-08,2026-08-07,0.0908698591336109
Amazon,2026-08-09,2026-08-08,0.08022234008649454
Amazon,2026-08-10,2026-08-09,0.06981380280250582
Amazon,2026-08-11,2026-08-10,0.0786225960055944
Amazon,2026-08-12,2026-08-11,0.07866807746202242
Amazon,2026-08-13,2026-08-12,0.07338592353436613
Amazon,2026-08-14,2026-08-13,0.08099105705625431
Amazon,2026-08-15,2026-08-14,0.06713806304413339
Amazon,2026-08-16,2026-08-15,0.06756372679127698
Amazon,2026-08-17,2026-08-16,0.07818686393874053
Amazon,2026-08-18,2026-08-17,0.07436437847977795
Amazon,2026-08-20,2026-08-18,0.09511280569152492
Amazon,2026-08-21,2026-08-20,0.09430140307040524
Amazon,2026-08-22,2026-08-21,0.07758394327412621
Amazon,2026-08-23,2026-08-22,0.05102762987690046
Amazon,2026-08-24,2026-08-23,0.08148651517758942
Amazon,2026-08-25,2026-08-24,0.0953435305722129
Amazon,2026-08-26,2026-08-25,0.07282814077339039
Amazon,2026-08-27,2026-08-26,0.07422884825706866
Amazon,2026-08-28,2026-08-27,0.062382073665577575
American Electric Power,2026-07-16,2026-07-15,0.1369545153881364
American Electric Power,2026-07-17,2026-07-16,0.1766934699584659
American Electric Power,2026-07-18,2026-07-17,0.4967933493331905
American Electric Power,2026-07-19,2026-07-18,0.46857110540171676
American Electric Power,2026-07-20,2026-07-19,0.16332296120416723
American Electric Power,2026-07-21,2026-07-20,0.0763917351210508
American Electric Power,2026-07-22,2026-07-21,0.14235418057258686
American Electric Power,2026-07-23,2026-07-22,0.15119930512990043
American Electric Power,2026-07-24,2026-07-23,0.07026686391195369
American Electric Power,2026-07-25,2026-07-24,0.060609617285335204
American Electric Power,2026-07-26,2026-07-25,0.06328739456839905
American Electric Power,2026-07-27,2026-07-26,0.06621691841305366
American Electric Power,2026-07-28,2026-07-27,0.06209098400830659
American Electric Power,2026-07-29,2026-07-28,0.07770089570168459
American Electric Power,2026-07-30,2026-07-29,0.06300814776021779
American Electric Power,2026-07-31,2026-07-30,0.10038890098026776
American Electric Power,2026-08-01,2026-07-31,0.06971492415226288
American Electric Power,2026-08-02,2026-08-01,0.06110328434579937
American Electric Power,2026-08-03,2026-08-02,0.06447037046143245
American Electric Power,2026-08-04,2026-08-03,0.11137643854699342
American Electric Power,2026-08-05,2026-08-04,0.09632325398268826
American Electric Power,2026-08-06,2026-08-05,0.08092302867631196
American Electric Power,2026-08-07,2026-08-06,0.07927831308876343
American Electric Power,2026-08-08,2026-08-07,0.06986494504184448
American Electric Power,2026-08-09,2026-08-08,0.05805834317748926
American Electric Power,2026-08-10,2026-08-09,0.05364531085376423
American Electric Power,2026-08-11,2026-08-10,0.11195697211562616
American Electric Power,2026-08-12,2026-08-11,0.0663646035037585
American Electric Power,2026-08-13,2026-08-12,0.0844603092720535
American Electric Power,2026-08-14,2026-08-13,0.06018395032117685
American Electric Power,2026-08-15,2026-08-14,0.06291473931391112
American Electric Power,2026-08-16,2026-08-15,0.06541267255576011
American Electric Power,2026-08-17,2026-08-16,0.061580717419561615
American Electric Power,2026-08-18,2026-08-17,0.06352750175434163
American Electric Power,2026-08-20,2026-08-18,0.0734635595917541
American Electric Power,2026-08-21,2026-08-20,0.07585331147509489
American Electric Power,2026-08-22,2026-08-21,0.09260837369348429
American Electric Power,2026-08-23,2026-08-22,0.058467837859373595
American Electric Power,2026-08-24,2026-08-23,0.06555199243509013
American Electric Power,2026-08-25,2026-08-24,0.06642731402208424
American Electric Power,2026-08-26,2026-08-25,0.07104278008170262
American Electric Power,2026-08-27,2026-08-26,0.07671268116108687
American Electric Power,2026-08-28,2026-08-27,0.053279467619104515
American Express,2026-07-16,2026-07-15,0.1854580881337745
American Express,2026-07-17,2026-07-16,0.2409882396065003
American Express,2026-07-18,2026-07-17,0.16469736569071003
American Express,2026-07-19,2026-07-18,0.19602353571931352
American Express,2026-07-20,2026-07-19,0.20477912160150114
American Express,2026-07-21,2026-07-20,0.12512813846887638
American Express,2026-07-22,2026-07-21,0.2448478767967287
American Express,2026-07-23,2026-07-22,0.27048909758692263
American Express,2026-07-24,2026-07-23,0.07519819687072027
American Express,2026-07-25,2026-07-24,0.12760646027033962
American Express,2026-07-26,2026-07-25,0.0630565722716433
American Express,2026-07-27,2026-07-26,0.06161992533839333
American Express,2026-07-28,2026-07-27,0.09595458766550158
American Express,2026-07-29,2026-07-28,0.09819782910168728
American Express,2026-07-30,2026-07-29,0.09168101147894325
American Express,2026-07-31,2026-07-30,0.0850506447899132
American Express,2026-08-01,2026-07-31,0.0904656839963881
American Express,2026-08-02,2026-08-01,0.08959205819822769
American Express,2026-08-03,2026-08-02,0.0750491413011608
American Express,2026-08-04,2026-08-03,0.0943226885677163
American Express,2026-08-05,2026-08-04,0.07056135690011667
American Express,2026-08-06,2026-08-05,0.07049816674841136
American Express,2026-08-07,2026-08-06,0.059375334932526114
American Express,2026-08-08,2026-08-07,0.09092725198272988
American Express,2026-08-09,2026-08-08,0.07839068006604522
American Express,2026-08-10,2026-08-09,0.09272522327740351
American Express,2026-08-11,2026-08-10,0.0889012250872433
American Express,2026-08-12,2026-08-11,0.07797304374402847
American Express,2026-08-13,2026-08-12,0.10735265224946555
American Express,2026-08-14,2026-08-13,0.06959887023021472
American Express,2026-08-15,2026-08-14,0.06758076858075956
American Express,2026-08-16,2026-08-15,0.0646129969372714
American Express,2026-08-17,2026-08-16,0.06259138954570242
American Express,2026-08-18,2026-08-17,0.06993476523833542
American Express,2026-08-20,2026-08-18,0.07705090809340065
American Express,2026-08-21,2026-08-20,0.07421280781816209
American Express,2026-08-22,2026-08-21,0.10325805750717043
American Express,2026-08-23,2026-08-22,0.062019511934944926
American Express,2026-08-24,2026-08-23,0.07670145006388174
American Express,2026-08-25,2026-08-24,0.08054708217085704
American Express,2026-08-26,2026-08-25,0.07424689124284078
American Express,2026-08-27,2026-08-26,0.07162152883910011
American Express,2026-08-28,2026-08-27,0.08016273251237882
American International Group,2026-07-16,2026-07-15,0.18928836850658926
American International Group,2026-07-17,2026-07-16,0.21401720631136556
American International Group,2026-07-18,2026-07-17,0.28683981758024824
American International Group,2026-07-19,2026-07-18,0.20831284000802008
American International Group,2026-07-20,2026-07-19,0.14645166189202674
American International Group,2026-07-21,2026-07-20,0.10379609772080878
American International Group,2026-07-22,2026-07-21,0.19218940733620493
American International Group,2026-07-23,2026-07-22,0.19586659145699303
American International Group,2026-07-24,2026-07-23,0.08430989477451689
American International Group,2026-07-25,2026-07-24,0.06609901860192768
American International Group,2026-07-26,2026-07-25,0.06533523957771281
American International Group,2026-07-27,2026-07-26,0.07006034570576603
American International Group,2026-07-28,2026-07-27,0.07585033105921835
American International Group,2026-07-29,2026-07-28,0.06829139964618525
American International Group,2026-07-30,2026-07-29,0.06197543849477927
American International Group,2026-07-31,2026-07-30,0.07124288896580488
American International Group,2026-08-01,2026-07-31,0.07389719600383704
American International Group,2026-08-02,2026-08-01,0.07376530126212655
American International Group,2026-08-03,2026-08-02,0.07329007637252405
American International Group,2026-08-04,2026-08-03,0.07883809451447843
American International Group,2026-08-05,2026-08-04,0.10035556744339846
American International Group,2026-08-06,2026-08-05,0.08812857994869838
American International Group,2026-08-07,2026-08-06,0.10913640648538969
American International Group,2026-08-08,2026-08-07,0.08622261630579986
American International Group,2026-08-09,2026-08-08,0.05853334803178356
American International Group,2026-08-10,2026-08-09,0.06925712887838531
American International Group,2026-08-11,2026-08-10,0.062313257452478954
American International Group,2026-08-12,2026-08-11,0.06402858280545787
American International Group,2026-08-13,2026-08-12,0.08207059387287585
American International Group,2026-08-14,2026-08-13,0.07528217367516243
American International Group,2026-08-15,2026-08-14,0.10293713614251021
American International Group,2026-08-16,2026-08-15,0.06668362556570528
American International Group,2026-08-17,2026-08-16,0.06275012163497007
American International Group,2026-08-18,2026-08-17,0.07164411042439267
American International Group,2026-08-20,2026-08-18,0.08132936136078472
American International Group,2026-08-21,2026-08-20,0.09878553461076212
American International Group,2026-08-22,2026-08-21,0.08496313028808944
American International Group,2026-08-23,2026-08-22,0.07476000257442872
American International Group,2026-08-24,2026-08-23,0.07690914522754566
American International Group,2026-08-25,2026-08-24,0.07381456662708719
American International Group,2026-08-26,2026-08-25,0.06921464341359851
American International Group,2026-08-27,2026-08-26,0.06381238679562551
American International Group,2026-08-28,2026-08-27,0.053425868532485765
Apollo Global Management,2026-07-16,2026-07-15,0.17111384286897624
Apollo Global Management,2026-07-17,2026-07-16,0.15053336501019365
Apollo Global Management,2026-07-18,2026-07-17,0.14584699805053936
Apollo Global Management,2026-07-19,2026-07-18,0.14397875932635384
Apollo Global Management,2026-07-20,2026-07-19,0.17384795571807843
Apollo Global Management,2026-07-21,2026-07-20,0.07226645577468982
Apollo Global Management,2026-07-22,2026-07-21,0.17859471726786424
Apollo Global Management,2026-07-23,2026-07-22,0.19723529819893593
Apollo Global Management,2026-07-24,2026-07-23,0.08520615241976381
Apollo Global Management,2026-07-25,2026-07-24,0.07887064517121567
Apollo Global Management,2026-07-26,2026-07-25,0.06190693035837458
Apollo Global Management,2026-07-27,2026-07-26,0.05812689635798651
Apollo Global Management,2026-07-28,2026-07-27,0.10799554401478373
Apollo Global Management,2026-07-29,2026-07-28,0.06947536175249303
Apollo Global Management,2026-07-30,2026-07-29,0.06861220731922735
Apollo Global Management,2026-07-31,2026-07-30,0.09711184128786732
Apollo Global Management,2026-08-01,2026-07-31,0.08591873384647997
Apollo Global Management,2026-08-02,2026-08-01,0.060923591654582276
Apollo Global Management,2026-08-03,2026-08-02,0.06620807568649956
Apollo Global Management,2026-08-04,2026-08-03,0.13495013660160282
Apollo Global Management,2026-08-05,2026-08-04,0.13145153120344222
Apollo Global Management,2026-08-06,2026-08-05,0.08942070450013073
Apollo Global Management,2026-08-07,2026-08-06,0.08545331867966488
Apollo Global Management,2026-08-08,2026-08-07,0.07771616864146735
Apollo Global Management,2026-08-09,2026-08-08,0.06356761518558252
Apollo Global Management,2026-08-10,2026-08-09,0.14066572747971806
Apollo Global Management,2026-08-11,2026-08-10,0.11263066077910255
Apollo Global Management,2026-08-12,2026-08-11,0.09428823027330757
Apollo Global Management,2026-08-13,2026-08-12,0.1343502482540988
Apollo Global Management,2026-08-14,2026-08-13,0.06201790272100194
Apollo Global Management,2026-08-15,2026-08-14,0.07344730608757766
Apollo Global Management,2026-08-16,2026-08-15,0.07171654866753618
Apollo Global Management,2026-08-17,2026-08-16,0.06897690549366631
Apollo Global Management,2026-08-18,2026-08-17,0.07472064807105516
Apollo Global Management,2026-08-20,2026-08-18,0.07512159486242598
Apollo Global Management,2026-08-21,2026-08-20,0.08414602656739778
Apollo Global Management,2026-08-22,2026-08-21,0.07851340771859039
Apollo Global Management,2026-08-23,2026-08-22,0.05806559572069403
Apollo Global Management,2026-08-24,2026-08-23,0.10069984768464357
Apollo Global Management,2026-08-25,2026-08-24,0.09343486229005371
Apollo Global Management,2026-08-26,2026-08-25,0.07852180298658029
Apollo Global Management,2026-08-27,2026-08-26,0.1119846925087985
Apollo Global Management,2026-08-28,2026-08-27,0.1408976939924782
Apple Inc,2026-07-16,2026-07-15,0.09287673447896527
Apple Inc,2026-07-17,2026-07-16,0.11612824575768876
Apple Inc,2026-07-18,2026-07-17,0.10538767440234154
Apple Inc,2026-07-19,2026-07-18,0.10751537335155426
Apple Inc,2026-07-20,2026-07-19,0.15506914928533266
Apple Inc,2026-07-21,2026-07-20,0.0760021424214089
Apple Inc,2026-07-22,2026-07-21,0.1937624268883874
Apple Inc,2026-07-23,2026-07-22,0.18037388138072963
Apple Inc,2026-07-24,2026-07-23,0.0778388977552904
Apple Inc,2026-07-25,2026-07-24,0.08004514873373769
Apple Inc,2026-07-26,2026-07-25,0.08048406425292975
Apple Inc,2026-07-27,2026-07-26,0.06488151433020106
Apple Inc,2026-07-28,2026-07-27,0.07189816556279993
Apple Inc,2026-07-29,2026-07-28,0.07018629419403932
Apple Inc,2026-07-30,2026-07-29,0.07054624445534818
Apple Inc,2026-07-31,2026-07-30,0.08369131002718022
Apple Inc,2026-08-01,2026-07-31,0.08793176014631277
Apple Inc,2026-08-02,2026-08-01,0.09760987393779286
Apple Inc,2026-08-03,2026-08-02,0.09596420908900993
Apple Inc,2026-08-04,2026-08-03,0.09114902129820779
Apple Inc,2026-08-05,2026-08-04,0.09521588005511972
Apple Inc,2026-08-06,2026-08-05,0.08038902235590573
Apple Inc,2026-08-07,2026-08-06,0.08730646931253339
Apple Inc,2026-08-08,2026-08-07,0.09828960680483378
Apple Inc,2026-08-09,2026-08-08,0.0926628692820386
Apple Inc,2026-08-10,2026-08-09,0.08546339078395937
Apple Inc,2026-08-11,2026-08-10,0.07161295797203171
Apple Inc,2026-08-12,2026-08-11,0.07755425728083254
Apple Inc,2026-08-13,2026-08-12,0.09857013643301304
Apple Inc,2026-08-14,2026-08-13,0.10050405136873075
Apple Inc,2026-08-15,2026-08-14,0.07962456922057981
Apple Inc,2026-08-16,2026-08-15,0.07002658439447296
Apple Inc,2026-08-17,2026-08-16,0.07286850743373574
Apple Inc,2026-08-18,2026-08-17,0.07356514956641835
Apple Inc,2026-08-20,2026-08-18,0.07640296337873698
Apple Inc,2026-08-21,2026-08-20,0.08339476428251513
Apple Inc,2026-08-22,2026-08-21,0.08132909620511086
Apple Inc,2026-08-23,2026-08-22,0.0556337879838672
Apple Inc,2026-08-24,2026-08-23,0.08236636251522356
Apple Inc,2026-08-25,2026-08-24,0.06859804966914806
Apple Inc,2026-08-26,2026-08-25,0.0697561864623445
Apple Inc,2026-08-27,2026-08-26,0.0723356872450116
Apple Inc,2026-08-28,2026-08-27,0.08158303923595989
Baker Hughes,2026-07-16,2026-07-15,0.16165804426452213
Baker Hughes,2026-07-17,2026-07-16,0.154526984648104
Baker Hughes,2026-07-18,2026-07-17,0.14338272021043874
Baker Hughes,2026-07-19,2026-07-18,0.12101527396215817
Baker Hughes,2026-07-20,2026-07-19,0.14755338310282717
Baker Hughes,2026-07-21,2026-07-20,0.07172366415022868
Baker Hughes,2026-07-22,2026-07-21,0.14786914442401355
Baker Hughes,2026-07-23,2026-07-22,0.1506974704661337
Baker Hughes,2026-07-24,2026-07-23,0.07386535562003183
Baker Hughes,2026-07-25,2026-07-24,0.08637998667646529
Baker Hughes,2026-07-26,2026-07-25,0.06993713066902185
Baker Hughes,2026-07-27,2026-07-26,0.14324818666747452
Baker Hughes,2026-07-28,2026-07-27,0.1203678052340017
Baker Hughes,2026-07-29,2026-07-28,0.06422190848160703
Baker Hughes,2026-07-30,2026-07-29,0.06170250472922001
Baker Hughes,2026-07-31,2026-07-30,0.07209237420212944
Baker Hughes,2026-08-01,2026-07-31,0.07791804830173987
Baker Hughes,2026-08-02,2026-08-01,0.06521901861523216
Baker Hughes,2026-08-03,2026-08-02,0.07006477941835765
Baker Hughes,2026-08-04,2026-08-03,0.08062221011907422
Baker Hughes,2026-08-05,2026-08-04,0.0766194718254335
Baker Hughes,2026-08-06,2026-08-05,0.08422649913333857
Baker Hughes,2026-08-07,2026-08-06,0.06902229460738585
Baker Hughes,2026-08-08,2026-08-07,0.05787726386782732
Baker Hughes,2026-08-09,2026-08-08,0.08440243259956115
Baker Hughes,2026-08-10,2026-08-09,0.08440326788421337
Baker Hughes,2026-08-11,2026-08-10,0.07950025039212316
Baker Hughes,2026-08-12,2026-08-11,0.0665116729747256
Baker Hughes,2026-08-13,2026-08-12,0.08737891913610074
Baker Hughes,2026-08-14,2026-08-13,0.08036004963781729
Baker Hughes,2026-08-15,2026-08-14,0.08172104932185809
Baker Hughes,2026-08-16,2026-08-15,0.06794662182047417
Baker Hughes,2026-08-17,2026-08-16,0.0793579102529488
Baker Hughes,2026-08-18,2026-08-17,0.06878811806900742
