Date,Symbol,Company,Status,Reason,Output_Path,News_Available,News_Articles,Answer_Available,Snapshot_Path,Error
2026-07-16,NKE,"Nike, Inc.",processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-16/NKE_features.json,True,11.0,True,,
2026-07-16,NOW,ServiceNow,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-16/NOW_features.json,True,11.0,True,,
2026-07-16,OMC,Omnicom Group,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-16/OMC_features.json,True,2.0,True,,
2026-07-16,PEP,PepsiCo,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-16/PEP_features.json,True,8.0,True,,
2026-07-16,PYPL,PayPal,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-16/PYPL_features.json,True,12.0,True,,
2026-07-16,RL,Ralph Lauren Corporation,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-16/RL_features.json,True,1.0,True,,
2026-07-16,SBUX,Starbucks,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-16/SBUX_features.json,True,12.0,True,,
2026-07-16,SNDK,Sandisk,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-16/SNDK_features.json,True,9.0,True,,
2026-07-16,STLD,Steel Dynamics,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-16/STLD_features.json,True,7.0,True,,
2026-07-16,SW,Smurfit Westrock,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-16/SW_features.json,True,5.0,True,,
2026-07-16,T,AT&T,skipped,already_complete,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-16/T_features.json,,,,,
2026-07-16,TGT,Target Corporation,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-16/TGT_features.json,True,8.0,True,,
2026-07-16,TPR,"Tapestry, Inc.",processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-16/TPR_features.json,True,1.0,True,,
2026-07-16,TSLA,"Tesla, Inc.",processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-16/TSLA_features.json,True,10.0,True,,
2026-07-16,TTWO,Take-Two Interactive,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-16/TTWO_features.json,True,3.0,True,,
2026-07-16,V,Visa Inc.,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-16/V_features.json,True,5.0,True,,
2026-07-16,VMC,Vulcan Materials Company,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-16/VMC_features.json,True,5.0,True,,
2026-07-16,VST,Vistra Corp.,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-16/VST_features.json,True,8.0,True,,
2026-07-16,VTR,Ventas,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-16/VTR_features.json,True,2.0,True,,
2026-07-16,WBD,Warner Bros. Discovery,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-16/WBD_features.json,True,3.0,True,,
2026-07-16,WDAY,"Workday, Inc.",processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-16/WDAY_features.json,True,6.0,True,,
2026-07-16,WDC,Western Digital,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-16/WDC_features.json,True,6.0,True,,
2026-07-16,WEC,WEC Energy Group,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-16/WEC_features.json,True,1.0,True,,
2026-07-16,WELL,Welltower,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-16/WELL_features.json,True,3.0,True,,
2026-07-16,WFC,Wells Fargo,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-16/WFC_features.json,True,11.0,True,,
2026-07-16,WMB,Williams Companies,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-16/WMB_features.json,True,7.0,True,,
2026-07-16,WMT,Walmart,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-16/WMT_features.json,True,10.0,True,,
2026-07-16,WY,Weyerhaeuser,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-16/WY_features.json,True,4.0,True,,
2026-07-16,XEL,Xcel Energy,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-16/XEL_features.json,True,1.0,True,,
2026-07-16,XYL,Xylem Inc.,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-16/XYL_features.json,True,1.0,True,,
2026-07-17,AAPL,Apple Inc.,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/AAPL_features.json,True,8.0,True,,
2026-07-17,ABNB,Airbnb,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/ABNB_features.json,True,12.0,True,,
2026-07-17,ACN,Accenture,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/ACN_features.json,True,5.0,True,,
2026-07-17,ADBE,Adobe Inc.,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/ADBE_features.json,True,8.0,True,,
2026-07-17,AEP,American Electric Power,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/AEP_features.json,True,1.0,True,,
2026-07-17,AES,AES Corporation,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/AES_features.json,True,2.0,True,,
2026-07-17,AFL,Aflac,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/AFL_features.json,True,4.0,True,,
2026-07-17,AIG,American International Group,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/AIG_features.json,True,4.0,True,,
2026-07-17,AMZN,Amazon,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/AMZN_features.json,True,8.0,True,,
2026-07-17,AOS,A. O. Smith,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/AOS_features.json,True,1.0,True,,
2026-07-17,APA,APA Corporation,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/APA_features.json,True,8.0,True,,
2026-07-17,APD,Air Products,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/APD_features.json,True,2.0,True,,
2026-07-17,APO,Apollo Global Management,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/APO_features.json,True,3.0,True,,
2026-07-17,AXP,American Express,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/AXP_features.json,True,5.0,True,,
2026-07-17,BA,Boeing,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/BA_features.json,True,11.0,True,,
2026-07-17,BKNG,Booking Holdings,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/BKNG_features.json,True,6.0,True,,
2026-07-17,BKR,Baker Hughes,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/BKR_features.json,True,12.0,True,,
2026-07-17,BR,Broadridge Financial Solutions,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/BR_features.json,True,1.0,True,,
2026-07-17,CARR,Carrier Global,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/CARR_features.json,True,7.0,True,,
2026-07-17,CASY,Casey's,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/CASY_features.json,False,0.0,True,,
2026-07-17,CAT,Caterpillar Inc.,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/CAT_features.json,True,7.0,True,,
2026-07-17,CBRE,CBRE Group,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/CBRE_features.json,True,4.0,True,,
2026-07-17,CEG,Constellation Energy,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/CEG_features.json,True,3.0,True,,
2026-07-17,CHRW,C.H. Robinson,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/CHRW_features.json,True,6.0,True,,
2026-07-17,CI,Cigna,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/CI_features.json,True,2.0,True,,
2026-07-17,CL,Colgate-Palmolive,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/CL_features.json,True,5.0,True,,
2026-07-17,COO,Cooper Companies (The),processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/COO_features.json,True,1.0,True,,
2026-07-17,COP,ConocoPhillips,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/COP_features.json,True,5.0,True,,
2026-07-17,COST,Costco,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/COST_features.json,True,15.0,True,,
2026-07-17,CSCO,Cisco,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/CSCO_features.json,True,5.0,True,,
2026-07-17,CSGP,CoStar Group,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/CSGP_features.json,True,10.0,True,,
2026-07-17,CTAS,Cintas,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/CTAS_features.json,True,12.0,True,,
2026-07-17,CTSH,Cognizant,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/CTSH_features.json,True,10.0,True,,
2026-07-17,CTVA,Corteva,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/CTVA_features.json,True,1.0,True,,
2026-07-17,CVS,CVS Health,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/CVS_features.json,True,5.0,True,,
2026-07-17,CVX,Chevron Corporation,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/CVX_features.json,True,9.0,True,,
2026-07-17,D,Dominion Energy,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/D_features.json,True,6.0,True,,
2026-07-17,DASH,DoorDash,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/DASH_features.json,True,9.0,True,,
2026-07-17,DG,Dollar General,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/DG_features.json,True,5.0,True,,
2026-07-17,DHR,Danaher Corporation,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/DHR_features.json,True,11.0,True,,
2026-07-17,DIS,Walt Disney Company (The),processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/DIS_features.json,True,3.0,True,,
2026-07-17,DVA,DaVita,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/DVA_features.json,True,7.0,True,,
2026-07-17,DVN,Devon Energy,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/DVN_features.json,True,8.0,True,,
2026-07-17,DXCM,Dexcom,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/DXCM_features.json,True,7.0,True,,
2026-07-17,EA,Electronic Arts,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/EA_features.json,True,4.0,True,,
2026-07-17,ED,Consolidated Edison,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/ED_features.json,False,0.0,True,,
2026-07-17,EOG,EOG Resources,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/EOG_features.json,False,0.0,True,,
2026-07-17,EW,Edwards Lifesciences,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/EW_features.json,True,5.0,True,,
2026-07-17,EXE,Expand Energy,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/EXE_features.json,True,10.0,True,,
2026-07-17,FANG,Diamondback Energy,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/FANG_features.json,True,6.0,True,,
2026-07-17,GEHC,GE HealthCare,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/GEHC_features.json,True,7.0,True,,
2026-07-17,GILD,Gilead Sciences,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/GILD_features.json,True,5.0,True,,
2026-07-17,GIS,General Mills,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/GIS_features.json,True,10.0,True,,
2026-07-17,GOOGL,Alphabet Inc. (Class A),processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/GOOGL_features.json,True,6.0,True,,
2026-07-17,GS,Goldman Sachs,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/GS_features.json,True,6.0,True,,
2026-07-17,HPE,Hewlett Packard Enterprise,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/HPE_features.json,True,7.0,True,,
2026-07-17,IFF,International Flavors & Fragrances,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/IFF_features.json,True,5.0,True,,
2026-07-17,IP,International Paper,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/IP_features.json,True,8.0,True,,
2026-07-17,IRM,Iron Mountain,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/IRM_features.json,True,2.0,True,,
2026-07-17,JPM,JPMorgan Chase,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/JPM_features.json,True,1.0,True,,
2026-07-17,KIM,Kimco Realty,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/KIM_features.json,True,1.0,True,,
2026-07-17,KO,Coca-Cola Company (The),processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/KO_features.json,True,10.0,True,,
2026-07-17,LNT,Alliant Energy,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/LNT_features.json,True,2.0,True,,
2026-07-17,LYB,LyondellBasell,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/LYB_features.json,True,5.0,True,,
2026-07-17,MAA,Mid-America Apartment Communities,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/MAA_features.json,True,1.0,True,,
2026-07-17,META,Meta Platforms,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/META_features.json,True,4.0,True,,
2026-07-17,MLM,Martin Marietta Materials,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/MLM_features.json,True,1.0,True,,
2026-07-17,MMM,3M,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/MMM_features.json,True,10.0,True,,
2026-07-17,MOS,Mosaic Company (The),processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/MOS_features.json,True,5.0,True,,
2026-07-17,NFLX,Netflix,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/NFLX_features.json,True,17.0,True,,
2026-07-17,NKE,"Nike, Inc.",processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/NKE_features.json,True,10.0,True,,
2026-07-17,NOW,ServiceNow,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/NOW_features.json,True,10.0,True,,
2026-07-17,OMC,Omnicom Group,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/OMC_features.json,True,2.0,True,,
2026-07-17,PEP,PepsiCo,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/PEP_features.json,True,9.0,True,,
2026-07-17,PYPL,PayPal,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/PYPL_features.json,True,16.0,True,,
2026-07-17,RL,Ralph Lauren Corporation,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/RL_features.json,True,1.0,True,,
2026-07-17,SBUX,Starbucks,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/SBUX_features.json,True,10.0,True,,
2026-07-17,SNDK,Sandisk,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/SNDK_features.json,True,6.0,True,,
2026-07-17,STLD,Steel Dynamics,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/STLD_features.json,True,5.0,True,,
2026-07-17,SW,Smurfit Westrock,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/SW_features.json,True,2.0,True,,
2026-07-17,T,AT&T,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/T_features.json,True,7.0,True,,
2026-07-17,TGT,Target Corporation,processed,prompt_changed,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-17/TGT_features.json,True,11.0,True,,
